organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
"Ministerie van Onderwijs\, Cultuur en Wetenschap",pitng.acceptatie.owinsp.nl,147.181.6.153,"pitng.acceptatie.owinsp.nl,www.pitng.acceptatie.owinsp.nl",2022-11-18T15:04:07,2023-11-18T14:59:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=pitng.acceptatie.owinsp.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",pitng.acceptatie.owinsp.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",acceptatie.geoservices.cultureelerfgoed.nl,147.181.6.183,"acceptatie.geoservices.cultureelerfgoed.nl,acceptatie.archis.cultureelerfgoed.nl,acceptatie.zoeken.cultureelerfgoed.nl",2022-11-29T08:18:13,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=acceptatie.geoservices.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acceptatie.geoservices.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",archisarchief.cultureelerfgoed.nl,147.181.6.180,archisarchief.cultureelerfgoed.nl,2022-11-29T08:18:00,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=archisarchief.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",archisarchief.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",data.cultureelerfgoed.nl,91.209.89.7,data.cultureelerfgoed.nl,2022-11-18T15:02:27,2023-12-04T23:45:00,42473,"AS-ANEXIA ANEXIA Internetdienstleistungs GmbH, AT",AT,ripencc,2008-11-05,2007-02-27,"CN=data.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",data.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",kaart.geo.cultureelerfgoed.nl,84.241.137.101,"geo.cultureelerfgoed.nl,data.geo.cultureelerfgoed.nl,kaart.geo.cultureelerfgoed.nl",2022-11-29T08:17:48,2023-12-04T23:45:00,20847,"PREVIDER-AS, NL",NL,ripencc,2004-06-22,2001-06-18,"CN=geo.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",geo.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",archis.cultureelerfgoed.nl,147.181.6.180,"geoservices.cultureelerfgoed.nl,archis.cultureelerfgoed.nl,zoeken.cultureelerfgoed.nl",2022-11-29T08:18:06,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=geoservices.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",geoservices.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",geoservices.cultureelerfgoed.nl,147.181.6.180,"geoservices.cultureelerfgoed.nl,archis.cultureelerfgoed.nl,zoeken.cultureelerfgoed.nl",2022-11-29T08:18:06,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=geoservices.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",geoservices.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",www.toezichtresultaten.nl,147.181.6.154,"geoservices.cultureelerfgoed.nl,archis.cultureelerfgoed.nl,zoeken.cultureelerfgoed.nl",2022-11-29T08:18:06,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=geoservices.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",geoservices.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",pre.kaart.geo.cultureelerfgoed.nl,84.241.137.101,"pre.kaart.geo.cultureelerfgoed.nl,acc.kaart.geo.cultureelerfgoed.nl",2022-11-29T08:17:39,2023-12-04T23:45:00,20847,"PREVIDER-AS, NL",NL,ripencc,2004-06-22,2001-06-18,"CN=pre.kaart.geo.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",pre.kaart.geo.cultureelerfgoed.nl
"Ministerie van Onderwijs\, Cultuur en Wetenschap",test.geoservices.cultureelerfgoed.nl,147.181.6.153,test.geoservices.cultureelerfgoed.nl,2022-11-29T08:18:19,2023-12-04T23:45:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=test.geoservices.cultureelerfgoed.nl,O=Ministerie van Onderwijs\, Cultuur en Wetenschap,L=Den Haag,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",test.geoservices.cultureelerfgoed.nl
Mn Services N.V.,inlog-kvdportaal-nl-a.mn-services.nl,212.159.226.169,inlog-kvdportaal-nl-a.mn-services.nl,2022-10-25T06:27:48,2023-10-25T06:22:00,29063,"ATOS-NL-AS Eindhoven, NL",NL,ripencc,2000-08-03,2003-05-22,"CN=inlog-kvdportaal-nl-a.mn-services.nl,O=Mn Services N.V.,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",inlog-kvdportaal-nl-a.mn-services.nl
Mn Services N.V.,inlog-werkgeversportalen-nl-a.mn-services.nl,212.159.226.169,inlog-werkgeversportalen-nl-a.mn-services.nl,2022-10-25T06:28:17,2023-10-25T06:23:00,29063,"ATOS-NL-AS Eindhoven, NL",NL,ripencc,2000-08-03,2003-05-22,"CN=inlog-werkgeversportalen-nl-a.mn-services.nl,O=Mn Services N.V.,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",inlog-werkgeversportalen-nl-a.mn-services.nl
N.V. Nederlandse Spoorwegen,www.impactmetjecode.nl,65.9.86.38,www.impactmetjecode.nl,2022-10-31T15:15:46,2023-10-31T15:15:46,16509,"AMAZON-02, US",US,arin,2018-09-18,2000-05-04,"CN=www.impactmetjecode.nl,O=N.V. Nederlandse Spoorwegen,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",www.impactmetjecode.nl
N.V. Nederlandse Spoorwegen,dms-prod.app.ns.nl,145.15.208.150,"dms.nsstations.nl,dms-prod.app.ns.nl",2022-11-17T10:18:30,2023-11-17T10:18:30,1136,"KPN KPN National, NL",NL,ripencc,1993-09-01,1993-09-01,"CN=dms-prod.app.ns.nl,O=N.V. Nederlandse Spoorwegen,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",dms-prod.app.ns.nl
N.V. Nederlandse Spoorwegen,jenkins.nsi.topaas.ns.nl,20.71.173.25,jenkins.nsi.topaas.ns.nl,2022-11-21T14:54:19,2023-11-21T14:54:19,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2017-10-18,1997-03-31,"CN=jenkins.nsi.topaas.ns.nl,O=N.V. Nederlandse Spoorwegen,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",jenkins.nsi.topaas.ns.nl
N.V. Nederlandse Spoorwegen,microlearnings.ns.nl,20.50.2.40,"microlearnings-a.ns.nl,microlearnings-t.ns.nl,microlearnings.ns.nl",2022-11-24T15:14:24,2023-11-24T15:14:24,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2017-10-18,1997-03-31,"CN=microlearnings.ns.nl,O=N.V. Nederlandse Spoorwegen,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",microlearnings.ns.nl
N.V. Nederlandse Spoorwegen,bos.ns.nl,51.105.212.24,"bos-a.ns.nl,bos-o.ns.nl,bos-t.ns.nl,bos.ns.nl",2022-11-29T13:07:09,2023-11-29T13:07:09,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,ripencc,1993-09-01,1997-03-31,"CN=bos.ns.nl,O=N.V. Nederlandse Spoorwegen,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",bos.ns.nl
Ned. Org. voor Toegepast-natuurwetenschappelijk onderzoek TNO,sso-demo.bronhouderportaal-bro.nl,147.181.15.157,sso-demo.bronhouderportaal-bro.nl,2022-08-10T11:17:53,2023-08-10T11:27:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=sso-demo.bronhouderportaal-bro.nl,O=Ned. Org. voor Toegepast-natuurwetenschappelijk onderzoek TNO,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",sso-demo.bronhouderportaal-bro.nl
Nederlandse Voedsel- en Warenautoriteit,videoleren.nvwa.nl,54.229.196.114,videoleren.nvwa.nl,2022-11-11T10:54:47,2023-11-11T10:49:00,16509,"AMAZON-02, US",US,arin,2012-03-01,2000-05-04,"CN=videoleren.nvwa.nl,O=Nederlandse Voedsel- en Warenautoriteit,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",videoleren.nvwa.nl
Nederlandse Voedsel- en Warenautoriteit,www.openbare-inspectieresultaten.nvwa.nl,93.92.103.102,"www.openbare-inspectieresultaten.nvwa.nl,openbare-inspectieresultaten.nvwa.nl,inspectieresultaten.nvwa.nl,www.inspectieresultaten.nvwa.nl,inspectieresultaten.vwa.nl,www.inspectieresultaten.vwa.nl",2022-12-01T12:32:07,2023-12-01T12:27:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=www.openbare-inspectieresultaten.nvwa.nl,O=Nederlandse Voedsel- en Warenautoriteit,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",www.openbare-inspectieresultaten.nvwa.nl
Nederlandse emissieautoriteit,formulier.emissieautoriteit.nl,62.204.92.185,formulier.emissieautoriteit.nl,2022-11-29T10:13:27,2023-12-04T23:45:00,41887,"PROLOCATION Prolocation, NL",NL,ripencc,2000-06-22,2006-11-09,"CN=formulier.emissieautoriteit.nl,O=Nederlandse emissieautoriteit,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",formulier.emissieautoriteit.nl
Omgevingsdienst Midden-Holland,formulieren.odmh.nl,195.72.120.22,formulieren.odmh.nl,2022-11-07T14:30:34,2023-11-07T14:30:34,41887,"PROLOCATION Prolocation, NL",NL,ripencc,2000-08-07,2006-11-09,"CN=formulieren.odmh.nl,O=Omgevingsdienst Midden-Holland,L=Gouda,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",formulieren.odmh.nl
Omgevingsdienst Noordzeekanaalgebied,gisviewer.odnzkg.nl,93.117.240.48,gisviewer.odnzkg.nl,2022-11-21T00:00:00,2023-11-21T23:59:59,33915,"TNF-AS, NL",NL,ripencc,2007-12-21,2004-09-06,"CN=gisviewer.odnzkg.nl,O=Omgevingsdienst Noordzeekanaalgebied,ST=Noord-Holland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",gisviewer.odnzkg.nl
Omgevingsdienst Noordzeekanaalgebied,www.meldpuntoverlasttata.nl,93.117.240.48,"meldpuntoverlasttata.nl,www.meldpuntoverlasttata.nl",2022-11-21T00:00:00,2023-11-21T23:59:59,33915,"TNF-AS, NL",NL,ripencc,2007-12-21,2004-09-06,"CN=meldpuntoverlasttata.nl,O=Omgevingsdienst Noordzeekanaalgebied,ST=Noord-Holland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",meldpuntoverlasttata.nl
Omgevingsdienst Noordzeekanaalgebied,overlast.odnzkg.nl,93.117.240.48,overlast.odnzkg.nl,2022-11-21T00:00:00,2023-11-21T23:59:59,33915,"TNF-AS, NL",NL,ripencc,2007-12-21,2004-09-06,"CN=overlast.odnzkg.nl,O=Omgevingsdienst Noordzeekanaalgebied,ST=Noord-Holland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",overlast.odnzkg.nl
OneWelcome B.V.,eh.pre.onewelcome.nl,80.158.56.200,"eh.pre.onewelcome.nl,eh-x509.pre.onewelcome.nl",2022-11-23T12:42:50,2023-11-23T12:37:00,6878,"AS6878, DE",DE,ripencc,2001-08-06,1996-12-18,"CN=eh.pre.onewelcome.nl,O=OneWelcome B.V.,L=Amersfoort,ST=Utrecht,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",eh.pre.onewelcome.nl
P-Direkt Den Haag,rijksafspraakplanner.nl,87.233.177.4,"www.rijksafspraakplanner.nl,rijksafspraakplanner.nl",2022-11-11T10:01:00,2023-11-11T09:55:00,15703,"TRUESERVER-AS TrueServer BV AS number, NL",NL,ripencc,2005-07-07,2000-09-19,"CN=www.rijksafspraakplanner.nl,O=P-Direkt Den Haag,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",www.rijksafspraakplanner.nl
Prinses Máxima Centrum voor Kinderoncologie B.V.,mijnmaxima-acc.prinsesmaximacentrum.nl,194.171.216.22,mijnmaxima-acc.prinsesmaximacentrum.nl,2022-11-21T00:00:00,2023-11-21T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1995-06-12,1993-09-01,"CN=mijnmaxima-acc.prinsesmaximacentrum.nl,O=Prinses Máxima Centrum voor Kinderoncologie B.V.,ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",mijnmaxima-acc.prinsesmaximacentrum.nl
Prinses Máxima Centrum voor Kinderoncologie B.V.,mijnmaxima.prinsesmaximacentrum.nl,194.171.216.18,mijnmaxima.prinsesmaximacentrum.nl,2022-11-21T00:00:00,2023-11-21T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1995-06-12,1993-09-01,"CN=mijnmaxima.prinsesmaximacentrum.nl,O=Prinses Máxima Centrum voor Kinderoncologie B.V.,ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",mijnmaxima.prinsesmaximacentrum.nl
Provincie Limburg,mijnsubsidies.limburg.nl,185.92.61.41,mijnsubsidies.limburg.nl,2022-11-30T17:57:08,2023-11-30T17:57:08,200428,"SOUTHERNHILL, NL",NL,ripencc,2015-03-17,2015-07-06,"CN=mijnsubsidies.limburg.nl,O=Provincie Limburg,L=Maastricht,ST=Limburg,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",mijnsubsidies.limburg.nl
Provincie Noord-Brabant,acceptatie.efro-webportal.nl,20.76.151.119,acceptatie.efro-webportal.nl,2022-11-15T10:43:23,2023-11-15T10:43:23,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2017-10-18,1997-03-31,"ST=Noord-Brabant,CN=acceptatie.efro-webportal.nl,O=Provincie Noord-Brabant,L=s-Hertogenbosch,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",acceptatie.efro-webportal.nl
Provincie Noord-Brabant,acceptatie.pop3-webportal.nl,82.201.41.110,acceptatie.pop3-webportal.nl,2022-11-16T09:43:26,2023-11-16T09:43:26,15879,"KPN-INTERNEDSERVICES KPN Internedservices, NL",NL,ripencc,2003-09-18,2000-10-26,"ST=Noord-Brabant,CN=acceptatie.pop3-webportal.nl,O=Provincie Noord-Brabant,L=s-Hertogenbosch,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",acceptatie.pop3-webportal.nl
Reconi B.V.,pkio.reconi.nl,80.79.96.168,pkio.reconi.nl,2022-11-15T13:03:45,2023-11-15T13:03:45,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2001-07-11,2001-10-16,"CN=pkio.reconi.nl,O=Reconi B.V.,L=Zaandam,ST=Noord-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",pkio.reconi.nl
Regionaal Opleidingen Centrum Midden Nederland,ondertekenen.rocmn.nl,83.96.205.231,ondertekenen.rocmn.nl,2022-11-14T10:05:25,2023-11-14T10:05:25,35470,"XL-AS, NL",NL,ripencc,2003-12-18,2006-11-29,"CN=ondertekenen.rocmn.nl,O=Regionaal Opleidingen Centrum Midden Nederland,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",ondertekenen.rocmn.nl
Regionaal Opleidingen Centrum Midden Nederland,connect-with.rocmn.nl,83.96.205.231,connect-with.rocmn.nl,2022-11-14T10:06:35,2023-11-14T10:06:35,35470,"XL-AS, NL",NL,ripencc,2003-12-18,2006-11-29,"CN=connect-with.rocmn.nl,O=Regionaal Opleidingen Centrum Midden Nederland,L=Utrecht,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",connect-with.rocmn.nl
Regionaal Opleidingen Centrum Nova College,connect-with.novacollege.nl,83.96.205.231,connect-with.novacollege.nl,2022-11-21T10:02:45,2023-11-21T10:02:45,35470,"XL-AS, NL",NL,ripencc,2003-12-18,2006-11-29,"CN=connect-with.novacollege.nl,O=Regionaal Opleidingen Centrum Nova College,L=Haarlem,ST=Noord-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",connect-with.novacollege.nl
Regionaal Opleidingen Centrum Nova College,ondertekenen.novacollege.nl,83.96.205.231,ondertekenen.novacollege.nl,2022-11-21T10:23:28,2023-11-21T10:23:28,35470,"XL-AS, NL",NL,ripencc,2003-12-18,2006-11-29,"CN=ondertekenen.novacollege.nl,O=Regionaal Opleidingen Centrum Nova College,L=Haarlem,ST=Noord-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",ondertekenen.novacollege.nl
Rijksdienst voor Identiteitsgegevens (RvIG),npr2.idm.diginetwerk.net,147.181.15.66,npr2.idm.diginetwerk.net,2022-11-28T06:28:19,2023-11-28T06:23:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=npr2.idm.diginetwerk.net,O=Rijksdienst voor Identiteitsgegevens (RvIG),L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",npr2.idm.diginetwerk.net
Rijksdienst voor Identiteitsgegevens (RvIG),npr3.idm.diginetwerk.net,147.181.36.2,npr3.idm.diginetwerk.net,2022-11-28T06:28:09,2023-11-28T06:23:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=npr3.idm.diginetwerk.net,O=Rijksdienst voor Identiteitsgegevens (RvIG),L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",npr3.idm.diginetwerk.net
Rijksdienst voor Ondernemend Nederland,dcypher.nl,147.181.6.149,"dcypher.nl,www.dcypher.nl",2022-10-13T05:38:10,2023-10-13T05:33:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=dcypher.nl,O=Rijksdienst voor Ondernemend Nederland,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",dcypher.nl
Rijksdienst voor Ondernemend Nederland,drgps.agro.nl,145.12.218.62,drgps.agro.nl,2022-11-29T07:47:30,2023-11-29T07:42:00,203396,"MINEZ-DICTU, NL",NL,ripencc,1993-09-01,2016-01-27,"CN=drgps.agro.nl,O=Rijksdienst voor Ondernemend Nederland,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",drgps.agro.nl
Rijksdienst voor Ondernemend Nederland,berichtenbox.acc2.antwoordvoorbedrijven.nl,145.12.242.60,"berichtenbox.acc2.antwoordvoorbedrijven.nl,www.berichtenbox.acc2.antwoordvoorbedrijven.nl",2022-11-29T09:42:19,2023-11-29T09:37:00,203396,"MINEZ-DICTU, NL",NL,ripencc,1993-09-01,2016-01-27,"CN=berichtenbox.acc2.antwoordvoorbedrijven.nl,O=Rijksdienst voor Ondernemend Nederland,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",berichtenbox.acc2.antwoordvoorbedrijven.nl
Rijksdienst voor Ondernemend Nederland,berichtenbox.antwoordvoorbedrijven.nl,145.12.218.95,"berichtenbox.antwoordvoorbedrijven.nl,www.berichtenbox.antwoordvoorbedrijven.nl",2022-11-29T09:42:36,2023-11-29T09:37:00,203396,"MINEZ-DICTU, NL",NL,ripencc,1993-09-01,2016-01-27,"CN=berichtenbox.antwoordvoorbedrijven.nl,O=Rijksdienst voor Ondernemend Nederland,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",berichtenbox.antwoordvoorbedrijven.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),acc-api.rivm.nl,131.224.245.21,"acc-api.rivm.nl,sso.acc-api.rivm.nl",2022-11-23T00:00:00,2023-11-23T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1989-01-23,1993-09-01,"CN=acc-api.rivm.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",acc-api.rivm.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),acc-mijn.rivm.nl,131.224.245.8,acc-mijn.rivm.nl,2022-11-23T00:00:00,2023-11-23T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1989-01-23,1993-09-01,"CN=acc-mijn.rivm.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",acc-mijn.rivm.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),api.rivm.nl,131.224.245.23,"api.rivm.nl,sso.api.rivm.nl",2022-11-23T00:00:00,2023-11-23T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1989-01-23,1993-09-01,"CN=api.rivm.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",api.rivm.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),www.atlasnatuurlijkkapitaal.nl,131.224.250.155,"www.atlasnatuurlijkkapitaal.nl,acceptatie.atlasnatuurlijkkapitaal.nl,atlasnatuurlijkkapitaal.nl,ontwikkel.atlasnatuurlijkkapitaal.nl,test.atlasnatuurlijkkapitaal.nl",2022-11-24T00:00:00,2023-11-24T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1989-01-23,1993-09-01,"CN=www.atlasnatuurlijkkapitaal.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",www.atlasnatuurlijkkapitaal.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),pre-login.rivm.nl,75.2.77.150,"pre-login.rivm.nl,pre-uzi.rivm.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,16509,"AMAZON-02, US",US,arin,2018-01-10,2000-05-04,"CN=pre-login.rivm.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",pre-login.rivm.nl
Rijksinstituut voor Volksgezondheid en Milieu (RIVM),login.rivm.nl,13.248.206.174,login.rivm.nl,2022-11-28T00:00:00,2023-11-28T23:59:59,16509,"AMAZON-02, US",US,arin,2018-07-11,2000-05-04,"CN=login.rivm.nl,O=Rijksinstituut voor Volksgezondheid en Milieu (RIVM),ST=Utrecht,C=NL","CN=GEANT OV RSA CA 4,O=GEANT Vereniging,C=NL",login.rivm.nl
Rijkswaterstaat,www.bics.nl,46.19.221.150,www.bics.nl,2022-05-24T10:36:02,2023-05-24T10:42:00,20559,"FUNDAMENTS-AS, NL",NL,ripencc,2010-11-18,2015-08-13,"CN=www.bics.nl,O=Rijkswaterstaat,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",www.bics.nl
Rijkswaterstaat,www.bodemloket.nl,149.210.146.78,www.bodemloket.nl,2022-10-14T06:55:06,2023-10-14T06:50:00,20857,"TRANSIP-AS Amsterdam, the Netherlands, NL",NL,ripencc,2011-08-17,2001-06-20,"CN=www.bodemloket.nl,O=Rijkswaterstaat,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",www.bodemloket.nl
